user_id,events_count,unique_active_days,first_event_ts,last_event_ts,support_contacts_count,error_event_count,events_last_30d
4891-NLUBA,27,27,2023-01-25 20:45:36,2024-06-24 03:52:50,0,0,9
4892-VLANZ,64,60,2023-01-15 22:24:55,2024-11-26 03:25:26,1,3,16
4893-GYUJU,73,69,2023-01-15 20:06:40,2024-08-09 04:59:59,1,0,22
4895-TMWIR,135,113,2023-01-04 05:15:49,2024-09-30 13:58:08,4,4,40
4896-CPRPF,35,33,2023-01-05 10:12:09,2024-08-25 03:03:39,0,4,11
4897-QSUYC,55,53,2023-02-09 19:58:35,2024-11-03 12:26:41,2,3,19
4900-MSOMT,50,46,2023-01-13 09:00:30,2024-07-01 08:39:43,2,2,13
4902-OHLSK,30,30,2023-03-06 06:31:23,2024-09-14 08:24:49,0,1,7
4903-CNOZC,33,32,2023-01-16 08:26:17,2024-07-13 21:31:15,2,1,8
4903-UYAVB,34,34,2023-02-03 11:56:15,2024-10-28 19:39:53,0,3,8
4905-JEFDW,40,39,2023-01-20 18:30:25,2024-07-17 13:40:00,0,2,13
4906-ZHGPK,69,63,2023-02-04 07:48:00,2024-10-11 13:15:37,2,5,26
4908-XAXAY,170,139,2023-02-07 05:21:07,2024-11-26 01:41:27,4,4,51
4909-JOUPP,20,20,2023-04-04 22:16:50,2024-08-21 18:28:21,0,0,3
4910-AQFFX,26,26,2023-01-28 15:53:28,2024-12-07 20:20:55,2,1,7
4910-GMJOT,62,59,2023-02-20 04:46:39,2024-08-18 20:07:30,1,4,13
4911-BANWH,56,54,2023-01-23 13:23:13,2024-08-01 23:51:19,2,1,13
4912-PIGUY,27,26,2023-02-08 05:56:10,2024-08-27 17:44:44,0,0,5
4913-EHYUI,164,143,2023-01-01 16:44:44,2024-11-16 07:29:55,2,4,51
4915-BFSXL,36,36,2023-02-09 13:37:17,2024-06-27 23:06:37,1,1,13
4918-FYJNT,64,59,2023-03-27 23:30:22,2024-10-08 01:31:19,1,5,21
4918-QLLIW,58,56,2023-01-08 13:59:41,2024-12-27 09:31:08,1,4,12
4919-IKATY,30,29,2023-01-07 00:42:01,2024-05-07 09:19:54,0,2,8
4919-MOAVT,27,27,2023-03-04 11:49:25,2024-08-20 15:53:34,1,2,7
4922-CVPDX,35,34,2023-02-16 01:54:41,2024-10-11 18:45:36,0,1,12
4923-ADWXJ,35,34,2023-03-24 20:30:33,2024-05-30 07:13:49,0,2,9
4925-LMHOK,33,31,2023-01-09 13:03:11,2024-08-28 00:03:48,1,2,12
4926-UMJZD,27,25,2023-04-14 08:03:44,2024-05-27 16:38:14,0,2,7
4927-WWOOZ,58,56,2023-01-16 00:40:07,2024-11-17 05:22:53,1,1,18
4929-BSTRX,20,20,2023-01-28 18:52:57,2024-11-27 12:42:21,0,0,9
4929-ROART,36,34,2023-01-15 06:53:21,2024-10-15 11:51:53,0,1,14
4929-XIHVW,144,124,2023-01-12 06:22:17,2024-10-25 10:17:14,3,6,38
4931-TRZWN,62,57,2023-01-24 17:40:18,2024-11-23 01:31:20,4,3,23
4933-BSAIP,25,24,2023-02-14 09:16:48,2024-06-23 18:27:41,1,2,8
4933-IKULF,136,115,2023-01-07 13:22:49,2024-10-05 08:13:12,0,6,29
4936-YPJNK,35,35,2023-01-25 02:01:00,2024-09-26 08:22:43,0,0,12
4937-QPZPO,31,29,2023-01-07 04:22:11,2024-04-30 07:58:48,2,3,9
4939-KYYPY,67,64,2023-01-13 07:23:05,2024-09-07 13:52:16,0,3,27
4940-KHCWD,29,29,2023-02-12 09:33:49,2024-09-07 12:06:08,2,2,10
4942-VZZOM,33,33,2023-02-04 00:09:10,2024-10-21 17:58:29,1,2,14
4945-RVMTE,56,53,2023-01-18 06:06:23,2024-09-15 23:16:51,1,4,10
4946-EDSEW,71,69,2023-02-09 07:05:57,2024-10-26 17:37:12,0,3,16
4947-DSMXK,63,59,2023-01-10 14:43:45,2024-08-23 13:29:11,2,4,23
4948-WBBKL,45,44,2023-03-05 22:04:53,2024-07-16 05:59:46,0,1,15
4950-BDEUX,32,30,2023-02-28 08:14:28,2024-10-03 17:13:45,0,2,9
4950-HKQTE,67,63,2023-02-01 07:43:42,2024-09-06 09:04:53,1,0,18
4951-UKAAQ,54,45,2023-02-06 13:11:32,2024-09-01 08:07:21,2,3,12
4952-YSOGZ,58,53,2023-01-13 03:49:55,2024-08-19 13:20:41,3,1,18
4955-VCWBI,37,36,2023-02-04 09:39:05,2024-09-18 00:38:09,3,6,8
4957-SREEC,32,30,2023-02-12 13:25:42,2024-06-28 03:11:19,1,4,13
4957-TIALW,60,56,2023-01-14 11:54:05,2024-12-29 18:09:27,0,1,14
4957-TREIR,158,130,2023-01-04 10:17:31,2025-01-09 15:04:01,3,4,43
4958-GZWIY,50,50,2023-02-01 15:17:47,2024-09-13 04:04:11,0,1,17
4958-XCBDQ,25,25,2023-03-17 09:01:13,2024-08-11 08:55:58,0,0,10
4959-JOSRX,139,124,2023-01-04 13:47:44,2024-12-26 05:27:15,0,2,49
4962-CHQPW,54,51,2023-03-29 09:25:47,2024-08-07 07:28:58,1,2,10
4967-WPNCF,70,67,2023-01-08 10:44:38,2024-10-12 08:37:50,2,2,23
4971-PUYQO,36,34,2023-01-12 16:09:27,2024-06-11 03:55:41,0,1,10
4973-MGTON,20,18,2023-05-25 09:27:51,2024-08-14 07:20:08,0,2,5
4973-RLZVI,20,20,2023-02-08 11:13:30,2024-07-06 07:17:11,0,1,6
4976-LNFVV,24,22,2023-03-10 17:50:25,2024-07-22 20:52:31,0,0,5
4979-HPRFL,21,21,2023-02-08 21:29:59,2024-07-13 04:42:50,0,1,4
4980-URKXC,147,128,2023-01-04 06:02:03,2024-08-09 04:25:02,5,9,45
4981-FLTMF,75,71,2023-02-01 01:33:22,2024-09-30 14:23:03,3,7,23
4983-CCWMC,36,34,2023-01-10 08:05:32,2024-10-29 01:17:12,1,0,11
4983-CLMLV,145,125,2023-01-09 08:03:55,2024-10-22 22:41:25,6,2,43
4986-MXSFP,54,51,2023-01-03 15:42:17,2024-11-19 02:00:45,3,2,21
4987-GQWPO,34,34,2023-04-02 08:40:40,2024-09-06 13:24:03,0,0,10
4988-IQIGL,57,56,2023-01-08 22:08:49,2024-12-29 11:37:33,1,4,19
4989-LIXVT,30,29,2023-02-12 02:50:53,2024-08-09 18:55:48,0,0,6
4990-ALDGW,36,35,2023-01-18 04:35:34,2024-08-26 16:49:47,1,0,7
4992-LTJNE,56,52,2023-02-09 16:56:25,2024-12-04 22:44:26,2,0,14
4993-JCRGJ,25,24,2023-02-03 05:37:18,2024-08-30 18:22:14,0,1,6
4994-OBRSZ,26,26,2023-02-13 21:26:57,2024-07-31 08:39:16,2,1,9
4998-IKFSE,31,30,2023-02-01 11:47:36,2024-11-10 17:41:13,2,5,9
4999-IEZLT,49,48,2023-02-07 18:44:26,2024-09-11 01:52:30,2,2,14
5002-GCQFH,67,62,2023-03-05 05:55:02,2024-10-30 21:18:02,2,2,19
5003-OKNNK,31,31,2023-01-01 05:51:36,2024-06-28 06:02:38,2,1,11
5003-XZWWO,57,55,2023-01-10 10:54:14,2024-10-06 21:04:28,0,2,13
5006-MXVRN,26,26,2023-05-12 18:52:44,2024-07-19 07:13:04,0,0,8
5010-IPEAQ,28,26,2023-01-14 13:40:46,2024-04-30 02:32:53,1,0,6
5012-YSPJJ,32,31,2023-03-18 22:27:21,2024-05-25 02:24:01,0,3,8
5013-SBUIH,54,52,2023-01-19 09:06:35,2024-08-18 19:22:53,0,1,15
5014-GSOUQ,81,76,2023-01-04 00:31:09,2024-07-01 03:35:23,2,1,21
5014-WUQMG,49,47,2023-01-03 20:32:13,2024-09-25 03:42:57,3,3,11
5016-ETTFF,45,43,2023-02-23 00:46:12,2024-11-20 17:36:08,0,1,16
5016-IBERQ,159,135,2023-01-07 23:53:40,2024-10-05 06:02:44,3,9,40
5016-LIPDW,32,31,2023-03-21 18:28:06,2024-07-23 19:53:44,4,1,11
5018-GWURO,31,29,2023-01-05 01:22:46,2024-05-16 01:25:49,0,1,9
5018-HEKFO,31,31,2023-02-27 13:23:13,2024-07-24 11:01:44,0,1,6
5018-LXQQG,21,20,2023-01-08 10:01:01,2024-04-05 22:06:52,0,2,4
5019-GQVCR,56,53,2023-02-15 19:07:08,2024-06-27 21:29:48,1,6,20
5020-ZSTTY,153,133,2023-01-12 10:49:30,2024-10-01 06:22:35,2,2,37
5022-JNQEQ,34,33,2023-02-03 22:12:53,2024-06-06 06:35:08,1,2,7
5022-KVDQT,26,26,2023-03-11 05:11:04,2024-09-23 00:01:25,1,1,9
5025-GOOKI,34,34,2023-01-15 23:06:18,2024-07-13 11:27:37,0,1,9
5027-QPKTE,61,56,2023-01-03 07:57:37,2024-08-13 13:14:27,0,3,15
5027-XWQHA,70,65,2023-02-19 18:17:25,2024-12-04 18:42:22,1,5,21
5027-YOCXN,149,128,2023-01-04 19:16:13,2024-10-27 08:07:08,0,6,46
5028-GZLDO,63,59,2023-02-05 14:48:26,2024-08-24 11:19:30,1,2,17
5028-HTLJB,26,24,2023-03-02 14:58:03,2024-10-30 10:53:58,0,1,5
5032-MIYKT,26,25,2023-02-01 09:00:06,2024-05-14 08:58:17,0,1,3
5032-USPKF,37,35,2023-02-07 23:29:29,2024-08-15 14:00:11,0,2,12
5035-BVCXS,57,54,2023-01-19 08:55:02,2024-09-08 06:19:11,0,1,21
5035-PGZXH,50,47,2023-02-18 18:14:28,2024-10-15 20:11:23,0,2,11
5038-ETMLM,43,41,2023-01-11 12:49:11,2024-09-25 10:47:14,0,1,13
5039-LZRQT,46,45,2023-01-10 21:33:58,2024-06-17 23:04:00,3,0,11
5043-TRZWM,49,49,2023-03-05 08:28:10,2024-10-21 10:12:25,0,1,14
5044-LRQAQ,34,32,2023-01-15 02:05:14,2024-04-28 06:45:33,1,2,3
5044-XDPYX,73,68,2023-01-12 19:39:47,2024-12-04 05:43:02,4,0,23
5046-NUHWD,125,110,2023-01-07 04:24:30,2024-10-10 15:27:20,2,4,32
5047-LHVLY,52,51,2023-01-31 15:27:53,2024-10-22 21:42:43,0,2,18
5049-GLYVG,40,40,2023-01-02 00:40:28,2024-07-04 22:18:07,1,3,8
5049-MUBWG,35,35,2023-04-22 06:30:40,2024-03-17 07:40:10,1,0,6
5052-PNLOS,64,60,2023-02-15 05:05:49,2024-12-08 11:54:28,0,6,20
5054-IEXZT,44,42,2023-01-27 22:35:04,2024-08-28 23:52:42,0,3,12
5055-BRMNE,33,31,2023-01-06 14:31:43,2024-07-11 17:06:24,1,1,12
5055-MGMGF,32,31,2023-03-08 17:42:42,2025-01-11 18:47:28,2,0,15
5056-FIMPT,59,55,2023-01-20 22:54:39,2024-04-29 21:19:22,1,4,20
5057-LCOUI,33,32,2023-03-14 21:31:18,2024-11-16 20:06:45,1,2,6
5057-RKGLH,28,28,2023-01-11 23:02:36,2024-05-21 19:35:06,0,0,8
5060-TQUQN,42,40,2023-03-07 08:22:13,2024-10-19 04:57:05,1,1,17
5061-PBXFW,23,22,2023-01-27 06:38:17,2024-03-24 00:51:33,0,1,6
5062-CJJKH,30,30,2023-01-06 23:15:50,2024-10-15 05:57:20,0,1,7
5063-IUOKK,20,20,2023-03-05 03:48:02,2024-09-30 22:29:07,0,2,6
5066-GFJMM,26,25,2023-03-19 10:33:00,2024-10-09 09:40:12,0,2,10
5067-DGXLL,53,50,2023-01-20 23:41:01,2024-09-08 07:05:27,0,0,15
5067-WJEUN,70,65,2023-01-17 09:24:48,2024-09-24 06:31:42,1,2,19
5067-XJQFU,144,131,2023-01-25 02:15:07,2024-12-03 18:54:47,1,5,48
5071-FBJFS,68,67,2023-02-04 05:18:45,2024-12-03 00:44:21,2,7,28
5073-RZGBK,32,32,2023-01-04 15:21:46,2024-07-23 22:24:26,0,0,8
5073-WXOYN,66,64,2023-01-28 14:59:59,2024-10-13 21:14:24,4,1,21
5074-FBGHB,55,49,2023-01-24 02:39:59,2024-10-03 12:40:45,5,1,14
5075-JSDKI,32,31,2023-01-20 00:38:02,2024-10-15 07:24:28,1,2,7
5076-YVXCM,139,124,2023-01-06 06:35:21,2024-09-28 00:34:49,3,3,51
5077-DXTCG,54,53,2023-01-09 10:15:06,2024-06-04 09:38:58,2,4,21
5081-NWSUP,29,29,2023-03-24 16:05:24,2024-09-12 13:37:23,0,1,9
5084-OOVCJ,26,24,2023-03-02 19:12:53,2024-08-30 05:28:33,0,1,8
5087-SUURX,26,25,2023-01-14 05:30:25,2025-01-15 21:36:43,0,3,6
5088-QZLRL,39,38,2023-03-02 23:59:36,2024-09-04 03:54:14,2,1,14
5089-IFSDP,35,34,2023-01-10 15:19:02,2024-06-11 11:06:48,0,2,11
5090-EMGTC,27,25,2023-01-16 22:33:47,2024-04-21 17:42:08,1,2,2
5091-HFAZW,55,53,2023-01-04 09:35:17,2024-08-28 12:41:46,1,6,18
5092-STPKP,40,38,2023-02-13 14:15:21,2024-09-13 10:12:03,1,1,13
5093-FEGLU,30,28,2023-01-24 18:27:47,2024-09-27 06:21:42,0,0,12
5095-AESKG,23,22,2023-03-16 05:04:05,2024-12-10 00:07:29,1,1,7
5095-ETBRJ,63,57,2023-01-01 19:40:53,2024-09-23 12:02:20,1,2,18
5099-BAILX,159,133,2023-01-08 08:46:05,2025-01-22 13:26:01,1,7,54
5103-MHMHY,59,55,2023-01-09 01:13:27,2024-07-27 09:44:51,3,3,21
5108-ADXWO,33,32,2023-02-24 12:43:02,2024-05-04 07:05:18,1,2,7
5110-CHOPY,62,57,2023-01-21 04:20:30,2024-11-10 15:18:29,1,3,12
5115-GZDEL,23,22,2023-01-25 16:22:18,2024-09-11 23:05:22,0,0,5
5115-SQAAU,24,23,2023-03-05 22:04:02,2024-06-13 04:27:25,0,3,9
5117-IFGPS,26,25,2023-01-30 11:27:19,2024-06-15 19:17:33,0,0,7
5117-ZSMHQ,55,50,2023-02-01 06:46:21,2024-08-23 07:33:15,1,2,19
5118-MUEYH,38,35,2023-01-14 01:09:23,2024-10-27 20:47:53,0,3,9
5119-KEPFY,26,26,2023-01-06 10:21:42,2024-09-02 11:36:13,0,2,10
5119-NZPTV,39,37,2023-02-06 01:44:47,2024-06-18 00:38:58,0,2,9
5120-ZBLAI,24,24,2023-01-15 07:37:34,2024-06-14 07:48:43,0,0,3
5122-CYFXA,164,147,2023-01-08 20:31:10,2024-10-30 17:31:27,4,6,47
5124-EOGYE,30,30,2023-01-17 22:46:49,2024-09-17 16:01:25,0,0,11
5125-CNDSP,64,55,2023-02-21 04:43:26,2024-11-21 06:15:04,0,2,23
5126-RCXYW,33,32,2023-02-02 10:37:26,2024-08-08 23:25:03,1,0,8
5127-BZENZ,48,47,2023-02-03 09:42:55,2024-07-28 14:01:44,1,5,19
5129-HHMZC,48,48,2023-01-11 21:56:52,2024-08-27 06:55:57,0,1,18
5129-JLPIS,141,124,2023-01-08 19:00:53,2024-09-23 23:55:06,0,8,47
5130-IEKQT,65,59,2023-02-16 10:58:05,2024-11-05 01:25:07,1,1,21
5130-YPIRV,19,18,2023-02-22 08:59:54,2024-03-31 12:56:50,0,3,8
5131-PONJI,56,53,2023-01-30 05:23:27,2024-11-13 10:48:25,1,3,22
5133-POWUA,70,63,2023-01-08 01:35:25,2024-05-09 15:11:16,1,2,15
5133-VRSAB,46,45,2023-02-28 19:00:00,2024-10-19 07:44:25,0,0,12
5134-IKDAY,30,29,2023-01-12 09:34:46,2024-11-29 19:40:33,0,2,7
5135-GRQJV,28,27,2023-01-19 11:50:28,2024-04-30 17:40:44,2,1,5
5135-RDDQL,41,40,2023-01-11 00:44:14,2024-07-24 00:44:28,0,0,11
5136-GFPMB,26,26,2023-01-29 11:34:43,2024-08-11 10:21:17,2,1,8
5136-KCKGI,53,50,2023-01-17 08:25:50,2024-08-30 15:14:23,3,1,15
5136-RGMZO,59,56,2023-01-04 22:32:16,2024-08-19 18:19:53,1,2,19
5138-WVKYJ,60,58,2023-01-04 12:34:22,2024-10-29 05:09:10,0,2,19
5140-FOMCQ,73,68,2023-01-04 11:55:21,2024-10-07 03:15:18,2,6,22
5141-ZUVBH,59,58,2023-01-11 22:03:37,2024-12-03 14:57:07,0,1,15
5143-EGQFK,29,28,2023-02-03 15:47:57,2024-03-03 02:29:40,0,1,8
5143-WMWOG,38,38,2023-02-22 10:24:41,2024-10-03 13:18:16,1,0,10
5144-PQCDZ,41,40,2023-02-11 17:27:08,2024-08-03 05:01:14,0,1,12
5144-TVGLP,48,45,2023-01-10 08:22:25,2024-10-07 14:07:48,1,2,12
5146-CBVOE,57,55,2023-02-06 18:40:07,2024-08-28 20:20:29,0,1,18
5146-YYFRZ,29,27,2023-02-01 00:29:12,2024-05-29 15:53:17,1,1,10
5148-HKFIR,149,126,2023-01-04 13:51:37,2024-11-25 06:14:33,1,6,39
5148-ORICT,70,67,2023-01-14 22:27:41,2024-09-02 19:30:40,2,1,21
5149-CUZUJ,155,129,2023-01-26 23:20:59,2024-11-28 07:57:04,5,7,51
5149-QYTTU,75,75,2023-01-05 10:26:44,2024-08-05 03:35:36,1,0,19
5149-TGWDZ,54,50,2023-01-01 05:17:30,2024-08-06 18:40:31,0,3,14
5150-ITWWB,66,63,2023-01-06 01:03:19,2024-12-20 19:00:41,2,4,22
5150-LJNSR,142,119,2023-01-08 19:49:26,2024-11-06 13:38:02,3,6,46
5151-HQRDG,59,56,2023-01-23 15:59:32,2024-08-31 08:04:26,2,1,15
5153-LXKDT,25,25,2023-03-01 03:38:59,2024-06-03 21:07:12,0,1,6
5153-RTHKF,72,65,2023-01-02 05:28:00,2024-12-28 04:29:51,2,1,21
5154-VEKBL,32,30,2023-02-16 22:13:46,2024-07-11 08:16:22,1,2,9
5155-AZQPB,51,45,2023-01-19 17:33:10,2024-09-24 22:08:41,0,3,13
5156-UMKOW,58,55,2023-01-14 00:41:58,2024-10-14 09:05:51,3,0,14
5158-RIVOP,54,52,2023-02-27 10:53:29,2024-11-21 05:07:03,1,1,19
5159-YFPKQ,54,51,2023-01-04 16:26:24,2024-07-12 06:29:15,0,0,12
5160-UXJED,134,120,2023-01-04 05:36:09,2025-01-21 11:32:12,4,5,42
5161-UBZXI,30,28,2023-03-03 16:53:55,2024-09-14 19:03:00,1,0,9
5161-XEUVX,37,35,2023-02-07 10:40:47,2024-10-15 05:44:37,1,0,7
5167-GBFRE,20,19,2023-02-02 15:23:50,2025-01-03 19:02:09,0,1,3
5167-ZFFMM,150,124,2023-01-11 18:49:46,2025-01-04 12:10:14,2,6,48
5168-MQQCA,155,134,2023-01-05 14:23:39,2024-11-18 02:34:00,8,6,49
5168-MSWXT,151,130,2023-01-04 06:20:26,2024-09-26 14:18:26,3,5,48
5170-PTRKA,48,47,2023-02-05 08:39:27,2024-08-18 05:21:39,0,1,15
5171-EPLKN,36,34,2023-02-20 21:30:48,2024-09-13 09:05:15,0,2,7
5172-MIGPM,145,129,2023-02-01 13:42:49,2024-08-25 22:41:22,4,7,40
5172-RKOCB,32,32,2023-02-07 01:12:20,2024-02-11 15:14:32,1,1,9
5173-WXOQV,50,49,2023-01-01 02:25:55,2024-11-16 21:16:04,1,3,15
5173-ZXXXL,166,140,2023-01-02 03:03:01,2025-01-27 08:52:19,3,10,50
5174-ITUMV,123,108,2023-01-05 14:23:14,2024-11-25 06:35:58,7,0,36
5174-RNGBH,32,32,2023-03-30 17:02:41,2024-07-21 14:55:20,2,3,11
5175-AOBHI,31,28,2023-01-26 23:07:15,2024-08-08 11:31:54,1,2,10
5175-WLYXL,52,50,2023-01-29 10:28:23,2024-08-30 05:28:00,0,2,11
5176-LDKUH,34,32,2023-03-03 17:26:56,2024-06-25 03:44:18,0,1,13
5176-LMJXE,157,133,2023-01-22 20:47:02,2024-11-02 21:39:12,5,11,48
5176-OLSKT,40,38,2023-03-09 14:15:05,2024-09-09 11:35:52,0,1,14
5177-RVZNU,21,21,2023-01-21 00:11:50,2024-11-10 04:59:45,0,2,6
5178-LMXOP,56,53,2023-02-27 15:49:50,2024-08-18 16:46:18,0,2,19
5180-UCIIQ,25,24,2023-01-17 11:16:36,2024-04-14 17:38:11,0,0,5
5181-OABFK,21,21,2023-01-06 21:39:35,2024-07-26 09:17:26,0,1,5
5183-KLYEM,28,28,2023-01-30 19:37:13,2024-10-20 03:24:23,1,1,10
5183-SNMJQ,144,127,2023-01-11 22:24:17,2024-12-28 16:17:06,5,7,36
5186-EJEGL,35,35,2023-01-09 10:40:06,2024-11-19 04:02:29,0,1,12
5186-PEIZU,60,58,2023-01-21 18:01:53,2024-07-11 19:17:44,2,5,17
5186-SAMNZ,69,61,2023-01-24 22:04:53,2024-10-11 15:31:35,0,1,19
5188-HGMLP,32,32,2023-02-02 21:28:55,2024-08-25 11:34:05,1,2,8
5192-EBGOV,172,145,2023-01-05 16:52:15,2024-10-17 11:32:20,0,7,38
5193-QLVZB,50,48,2023-01-01 12:26:15,2024-08-29 10:27:09,0,2,10
5195-KPUNQ,26,26,2023-01-17 21:17:02,2024-10-19 22:50:12,1,2,7
5196-SGOAK,40,40,2023-01-05 21:41:36,2024-11-05 20:23:04,2,1,17
5196-WPYOW,32,31,2023-04-06 22:54:44,2024-08-25 15:47:33,0,1,9
5197-LQXXH,62,62,2023-01-11 21:52:40,2024-09-29 07:24:39,0,1,23
5197-PYEPU,60,58,2023-02-14 17:04:19,2024-11-02 23:12:02,0,2,20
5197-YPYBZ,55,51,2023-01-15 03:49:21,2024-04-27 03:59:09,0,1,16
5198-EFNBM,64,60,2023-01-02 18:57:11,2024-09-22 10:21:26,2,0,16
5198-HQAEN,37,36,2023-03-11 21:14:49,2024-08-03 23:20:13,0,0,8
5199-FPUSP,59,58,2023-02-20 16:13:44,2024-09-17 12:42:29,0,2,17
5201-CBWYG,22,22,2023-02-17 13:53:10,2024-10-01 18:55:31,1,1,8
5201-FRKKS,62,60,2023-01-15 19:26:10,2024-10-28 06:12:38,0,1,19
5201-USSQZ,33,32,2023-02-19 01:19:47,2024-09-26 05:57:54,0,1,8
5202-IVJNU,57,51,2023-01-23 05:30:55,2024-12-18 14:09:03,1,0,16
5203-XEHAX,26,26,2023-02-01 10:18:08,2024-12-28 23:37:08,0,2,9
5204-HMGYF,29,28,2023-02-01 09:49:10,2024-03-30 08:10:08,1,1,10
5204-QZXPU,27,27,2023-04-02 00:38:34,2024-06-26 18:24:02,2,1,10
5206-HPJKM,82,73,2023-03-01 03:09:01,2024-07-12 08:07:53,2,4,28
5206-XZZQI,29,29,2023-02-23 23:12:19,2024-11-02 12:41:08,0,2,6
5207-PLSTK,50,49,2023-01-04 02:49:54,2024-08-13 20:14:22,1,2,12
5208-FVQKB,31,31,2023-03-23 14:26:42,2024-09-23 14:52:43,1,0,9
5208-HFSBT,50,47,2023-02-23 19:20:01,2024-09-23 06:47:49,0,4,17
5213-TWWJU,59,53,2023-01-16 09:49:23,2024-07-13 10:24:06,1,5,13
5214-CHIWJ,37,37,2023-01-11 23:45:16,2024-08-07 20:52:55,1,1,13
5214-NLTIT,26,25,2023-02-05 08:33:00,2024-07-24 04:05:12,0,0,6
5215-LNLDJ,33,33,2023-01-18 02:45:04,2024-05-29 13:15:19,3,0,12
5216-WASFJ,32,30,2023-03-25 04:24:42,2024-12-23 13:31:11,0,0,6
5219-YIPTK,29,28,2023-01-16 04:26:08,2024-11-12 01:13:32,0,1,7
5220-AGAAX,55,55,2023-01-03 15:10:24,2024-08-20 07:06:32,1,1,18
5222-IMUKT,33,33,2023-04-08 14:16:06,2025-01-26 19:17:45,3,2,7
5222-JCXZT,63,61,2023-01-23 15:44:46,2024-12-23 00:31:04,3,4,21
5223-UZAVK,62,56,2023-03-29 03:23:12,2024-11-16 11:38:31,1,3,25
5226-NOZFC,72,66,2023-01-23 06:36:30,2025-01-20 07:38:10,2,3,15
5227-JSCFE,37,36,2023-02-15 13:59:06,2024-10-13 21:30:17,0,2,13
5228-EXCET,33,31,2023-02-10 04:32:35,2024-09-06 14:09:32,1,1,6
5229-DTFYB,147,129,2023-01-07 18:01:19,2024-08-17 02:48:29,2,6,54
5229-PRWKT,24,23,2023-02-01 07:05:05,2024-11-09 07:16:20,0,2,5
5231-FIQPA,40,37,2023-02-04 22:59:43,2024-10-20 07:39:07,1,1,14
5232-NXPAY,70,60,2023-01-09 09:02:31,2024-09-27 05:56:37,2,2,17
5233-AOZUF,145,120,2023-01-03 18:55:59,2024-11-07 11:17:00,2,3,48
5233-GEEAX,29,28,2023-02-05 00:00:25,2024-06-20 02:31:33,1,3,8
5236-PERKL,45,41,2023-01-02 17:46:47,2024-05-12 20:42:06,1,1,9
5236-XMZJY,27,27,2023-03-09 00:14:50,2024-10-26 09:53:42,1,0,7
5240-CAOYT,163,133,2023-01-02 04:32:37,2024-12-23 04:22:40,4,5,48
5240-IJOQT,60,55,2023-01-08 18:13:30,2024-04-18 13:58:43,0,1,14
5242-UOWHD,66,62,2023-01-24 09:23:47,2024-09-09 05:35:19,1,0,15
5243-SAOTC,26,24,2023-03-01 15:19:12,2024-09-14 09:36:40,1,0,9
5244-IRFIH,37,37,2023-01-01 06:58:48,2024-08-22 12:44:43,1,1,5
5245-VDBUR,28,26,2023-03-17 11:49:00,2024-11-15 06:18:56,0,1,4
5248-KWLAR,57,54,2023-02-03 12:04:02,2025-01-26 16:12:39,0,1,13
5248-RPYWW,64,60,2023-02-27 23:20:36,2024-12-19 03:16:36,0,2,24
5248-YGIJN,167,142,2023-01-03 11:03:43,2024-11-14 22:01:45,4,5,47
5249-QYHEX,152,130,2023-01-10 20:07:15,2024-12-05 04:56:34,5,3,44
5256-SKJGO,153,132,2023-01-01 06:21:35,2024-09-25 19:55:41,3,2,49
5260-UMPWX,56,50,2023-01-18 11:00:49,2024-11-09 13:21:58,0,2,21
5261-QSHQM,23,23,2023-04-15 05:39:06,2024-06-11 23:12:35,0,0,7
5266-PFRQK,53,51,2023-01-10 09:56:11,2024-05-22 05:30:47,0,1,15
5268-DSMNQ,48,46,2023-01-02 00:29:00,2024-07-13 15:27:09,3,3,13
5269-NRGDP,35,35,2023-01-09 04:12:43,2024-09-07 21:26:40,0,3,10
5271-DBYSJ,29,29,2023-01-13 14:07:56,2024-09-02 23:38:25,1,1,9
5271-YNWVR,45,45,2023-02-09 11:00:51,2024-09-25 17:37:22,2,0,12
5274-XHAKY,33,32,2023-01-06 10:31:17,2024-08-30 11:57:06,1,1,8
5275-PMFUT,53,46,2023-02-04 07:02:56,2024-10-27 12:08:01,3,0,14
5275-SQEIZ,38,38,2023-01-20 16:54:12,2024-10-16 07:52:57,0,2,11
5276-KQWHG,27,25,2023-02-25 13:21:16,2024-07-12 17:23:07,2,2,3
5277-ZLOOR,59,55,2023-01-13 12:47:02,2024-08-22 07:48:44,2,2,11
5278-PNYOX,23,23,2023-03-03 08:58:54,2024-08-27 01:13:27,0,0,7
5281-BUZGT,30,30,2023-02-01 15:05:39,2024-08-30 10:56:56,0,2,11
5285-MVEHD,65,60,2023-03-15 02:00:06,2024-10-24 23:38:56,0,3,23
5286-YHCVC,30,30,2023-01-16 14:20:54,2024-06-10 07:44:09,0,1,9
5287-QWLKY,31,29,2023-02-20 19:39:23,2024-06-09 09:53:30,0,1,12
5288-AHOUP,33,33,2023-01-05 10:23:46,2024-11-28 18:14:44,0,1,12
5293-WXJAK,46,46,2023-01-13 05:50:34,2024-08-14 08:26:56,3,0,14
5294-CDGWY,35,35,2023-01-29 10:53:42,2024-12-14 06:25:40,2,1,6
5294-DMSFH,56,52,2023-01-19 05:20:41,2024-11-09 23:34:12,1,1,13
5294-IMHHT,76,73,2023-01-17 09:47:09,2024-11-07 19:14:15,3,3,24
5295-PCJOO,22,22,2023-02-08 16:28:28,2024-09-22 22:11:01,1,2,6
