user_id,segment,signup_date,active_months,active_month_offsets,churned,churn_date
2471,medium,2023-08-01,7,0|1|2|3|4|5|6,True,2024-03-01
2472,low,2023-04-01,1,0,True,2023-05-01
2473,low,2023-01-01,2,0|1,True,2023-03-01
2474,low,2023-08-01,3,0|1|2,True,2023-11-01
2475,medium,2023-08-01,6,0|1|2|3|4|5,True,2024-02-01
2476,high,2023-04-01,14,0|1|2|3|4|5|6|7|8|9|10|11|12|13,True,2024-06-01
2477,medium,2023-04-01,5,0|1|2|3|4,True,2023-09-01
2478,low,2023-04-01,1,0,True,2023-05-01
2479,medium,2023-03-01,6,0|1|2|3|4|5,True,2023-09-01
2480,low,2023-01-01,1,0,True,2023-02-01
2481,medium,2023-08-01,5,0|1|2|3|4,True,2024-01-01
2482,high,2023-03-01,12,0|1|2|3|4|5|6|7|8|9|10|11,True,2024-03-01
2483,medium,2023-05-01,3,0|1|2,True,2023-08-01
2484,medium,2023-09-01,5,0|1|2|3|4,True,2024-02-01
2485,low,2023-06-01,1,0,True,2023-07-01
2486,low,2023-04-01,5,0|1|2|3|4,True,2023-09-01
2487,medium,2023-07-01,4,0|1|2|3,True,2023-11-01
2488,medium,2023-07-01,8,0|1|2|3|4|5|6|7,True,2024-03-01
2489,low,2023-03-01,3,0|1|4,True,2023-08-01
2490,low,2023-03-01,3,0|1|2,True,2023-06-01
2491,medium,2023-02-01,5,0|1|2|3|4,True,2023-07-01
2492,medium,2023-04-01,5,0|1|2|3|4,True,2023-09-01
2493,low,2023-06-01,5,0|1|2|7|8,True,2024-03-01
2494,high,2023-07-01,17,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,True,2024-12-01
2495,medium,2023-06-01,7,0|1|2|3|4|5|6,True,2024-01-01
2496,medium,2023-06-01,6,0|1|2|3|4|5,True,2023-12-01
2497,high,2023-05-01,11,0|1|2|3|4|5|6|7|8|9|10,True,2024-04-01
2498,medium,2023-09-01,5,0|1|2|3|4,True,2024-02-01
2499,low,2023-07-01,1,0,True,2023-08-01
2500,low,2023-03-01,3,0|1|2,True,2023-06-01
2501,low,2023-06-01,4,0|1|2|3,True,2023-10-01
2502,low,2023-04-01,4,0|1|2|3,True,2023-08-01
2503,medium,2023-09-01,4,0|1|2|3,True,2024-01-01
2504,low,2023-07-01,4,0|1|2|3,True,2023-11-01
2505,medium,2023-08-01,3,0|1|2,True,2023-11-01
2506,medium,2023-06-01,9,0|1|2|3|4|5|6|7|8,True,2024-03-01
2507,low,2023-09-01,3,0|1|2,True,2023-12-01
2508,high,2023-09-01,15,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14,True,2024-12-01
2509,medium,2023-06-01,5,0|1|2|3|4,True,2023-11-01
2510,medium,2023-08-01,6,0|1|2|3|4|5,True,2024-02-01
2511,low,2023-05-01,1,0,True,2023-06-01
2512,high,2023-03-01,16,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15,True,2024-07-01
2513,medium,2023-02-01,4,0|1|2|3,True,2023-06-01
2514,medium,2023-07-01,7,0|1|2|3|4|5|6,True,2024-02-01
2515,low,2023-09-01,1,0,True,2023-10-01
2516,low,2023-05-01,3,0|1|2,True,2023-08-01
2517,medium,2023-01-01,1,0,True,2023-02-01
2518,medium,2023-03-01,5,0|1|2|3|4,True,2023-08-01
2519,medium,2023-07-01,9,0|1|2|3|4|5|6|12|13,True,2024-09-01
2520,medium,2023-01-01,2,0|1,True,2023-03-01
2521,medium,2023-06-01,3,0|1|2,True,2023-09-01
2522,high,2023-03-01,4,0|1|2|3,True,2023-07-01
2523,medium,2023-08-01,12,0|1|2|3|4|5|6|7|8|9|13|14,True,2024-11-01
2524,medium,2023-03-01,6,0|1|2|3|4|5,True,2023-09-01
2525,low,2023-04-01,2,0|1,True,2023-06-01
2526,high,2023-05-01,10,0|1|2|3|4|5|6|7|8|9,True,2024-03-01
2527,low,2023-09-01,2,0|1,True,2023-11-01
2528,low,2023-01-01,2,0|1,True,2023-03-01
2529,medium,2023-09-01,3,0|1|2,True,2023-12-01
2530,low,2023-07-01,5,0|1|2|3|4,True,2023-12-01
2531,medium,2023-08-01,7,0|1|2|3|4|5|6,True,2024-03-01
2532,medium,2023-04-01,6,0|1|2|3|4|5,True,2023-10-01
2533,low,2023-09-01,1,0,True,2023-10-01
2534,medium,2023-01-01,7,0|1|2|3|4|5|6,True,2023-08-01
2535,low,2023-02-01,1,0,True,2023-03-01
2536,low,2023-05-01,2,0|1,True,2023-07-01
2537,high,2023-01-01,5,0|1|2|3|4,True,2023-06-01
2538,low,2023-03-01,2,0|1,True,2023-05-01
2539,medium,2023-01-01,7,0|1|2|3|4|5|6,True,2023-08-01
2540,low,2023-06-01,3,0|1|2,True,2023-09-01
2541,medium,2023-04-01,4,0|1|2|3,True,2023-08-01
2542,low,2023-01-01,1,0,True,2023-02-01
2543,medium,2023-03-01,6,0|1|2|3|4|5,True,2023-09-01
2544,medium,2023-06-01,7,0|1|2|3|4|5|6,True,2024-01-01
2545,medium,2023-06-01,6,0|1|2|3|4|5,True,2023-12-01
2546,medium,2023-07-01,2,0|1,True,2023-09-01
2547,low,2023-05-01,1,0,True,2023-06-01
2548,medium,2023-03-01,5,0|1|2|3|4,True,2023-08-01
2549,high,2023-06-01,13,0|1|2|3|4|5|6|7|8|9|10|11|12,True,2024-07-01
2550,medium,2023-09-01,7,0|1|2|3|4|5|6,True,2024-04-01
2551,medium,2023-08-01,6,0|1|2|3|4|5,True,2024-02-01
2552,medium,2023-02-01,8,0|1|2|3|4|5|6|7,True,2023-10-01
2553,low,2023-07-01,3,0|1|2,True,2023-10-01
2554,low,2023-09-01,1,0,True,2023-10-01
2555,medium,2023-01-01,4,0|1|2|3,True,2023-05-01
2556,low,2023-06-01,4,0|1|2|3,True,2023-10-01
2557,medium,2023-02-01,6,0|1|2|3|4|5,True,2023-08-01
2558,medium,2023-06-01,4,0|1|2|3,True,2023-10-01
2559,medium,2023-03-01,6,0|1|2|3|4|5,True,2023-09-01
2560,high,2023-07-01,17,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,True,2024-12-01
2561,medium,2023-05-01,7,0|1|2|3|4|5|6,True,2023-12-01
2562,low,2023-01-01,1,0,True,2023-02-01
2563,medium,2023-09-01,4,0|1|2|3,True,2024-01-01
2564,low,2023-03-01,2,0|1,True,2023-05-01
2565,medium,2023-03-01,7,0|1|2|3|4|5|6,True,2023-10-01
2566,high,2023-01-01,12,0|1|2|3|4|5|6|7|8|9|10|11,True,2024-01-01
2567,high,2023-02-01,16,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15,True,2024-06-01
2568,low,2023-03-01,2,0|1,True,2023-05-01
2569,medium,2023-05-01,3,0|1|2,True,2023-08-01
2570,medium,2023-09-01,7,0|1|2|3|4|5|6,True,2024-04-01
2571,high,2023-05-01,9,0|1|2|3|4|5|6|7|8,True,2024-02-01
2572,medium,2023-06-01,6,0|1|2|3|4|5,True,2023-12-01
2573,medium,2023-07-01,8,0|1|2|3|4|5|6|7,True,2024-03-01
2574,medium,2023-05-01,9,0|1|2|3|4|5|6|16|17,False,
2575,high,2023-01-01,18,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17,False,
2576,low,2023-07-01,2,0|1,True,2023-09-01
2577,medium,2023-07-01,5,0|1|2|3|4,True,2023-12-01
2578,medium,2023-08-01,1,0,True,2023-09-01
2579,low,2023-02-01,4,0|1|2|3,True,2023-06-01
2580,low,2023-03-01,2,0|1,True,2023-05-01
2581,high,2023-04-01,11,0|1|2|3|4|5|6|7|8|9|10,True,2024-03-01
2582,high,2023-01-01,14,0|1|2|3|4|5|6|7|8|9|10|11|12|13,True,2024-03-01
2583,medium,2023-09-01,3,0|1|2,True,2023-12-01
2584,medium,2023-08-01,5,0|1|2|3|4,True,2024-01-01
2585,low,2023-02-01,3,0|1|2,True,2023-05-01
2586,low,2023-05-01,3,0|1|2,True,2023-08-01
2587,medium,2023-09-01,7,0|1|2|3|4|5|6,True,2024-04-01
2588,medium,2023-08-01,5,0|1|2|3|4,True,2024-01-01
2589,low,2023-05-01,3,0|1|2,True,2023-08-01
2590,medium,2023-08-01,2,0|1,True,2023-10-01
2591,high,2023-02-01,11,0|1|2|3|4|5|6|7|8|9|10,True,2024-01-01
2592,low,2023-05-01,3,0|1|2,True,2023-08-01
2593,low,2023-07-01,2,0|1,True,2023-09-01
2594,medium,2023-02-01,6,0|1|2|3|4|5,True,2023-08-01
2595,medium,2023-05-01,5,0|1|2|3|4,True,2023-10-01
2596,medium,2023-02-01,6,0|1|2|3|4|5,True,2023-08-01
2597,medium,2023-07-01,4,0|1|2|3,True,2023-11-01
2598,medium,2023-09-01,9,0|1|2|3|4|5|6|7|8,True,2024-06-01
2599,medium,2023-02-01,6,0|1|2|3|4|5,True,2023-08-01
2600,low,2023-07-01,3,0|1|2,True,2023-10-01
2601,medium,2023-02-01,1,0,True,2023-03-01
2602,medium,2023-07-01,5,0|1|2|3|4,True,2023-12-01
2603,medium,2023-09-01,7,0|1|2|3|4|5|6,True,2024-04-01
2604,medium,2023-02-01,6,0|1|2|3|4|5,True,2023-08-01
2605,low,2023-04-01,1,0,True,2023-05-01
2606,low,2023-06-01,1,0,True,2023-07-01
2607,medium,2023-04-01,1,0,True,2023-05-01
2608,medium,2023-03-01,7,0|1|2|3|4|5|6,True,2023-10-01
2609,medium,2023-06-01,3,0|1|2,True,2023-09-01
2610,low,2023-04-01,1,0,True,2023-05-01
2611,low,2023-06-01,1,0,True,2023-07-01
2612,medium,2023-08-01,7,0|1|2|3|4|5|6,True,2024-03-01
2613,low,2023-09-01,2,0|1,True,2023-11-01
2614,medium,2023-03-01,7,0|1|2|3|4|5|6,True,2023-10-01
2615,low,2023-01-01,4,0|1|2|3,True,2023-05-01
2616,medium,2023-04-01,5,0|1|2|3|4,True,2023-09-01
2617,medium,2023-01-01,5,0|1|2|3|4,True,2023-06-01
2618,medium,2023-07-01,1,0,True,2023-08-01
2619,low,2023-02-01,4,0|1|2|3,True,2023-06-01
2620,medium,2023-02-01,9,0|1|2|3|4|5|6|7|8,True,2023-11-01
2621,medium,2023-04-01,8,0|1|2|3|4|5|6|7,True,2023-12-01
2622,high,2023-08-01,15,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15,True,2024-12-01
2623,low,2023-04-01,3,0|1|2,True,2023-07-01
2624,medium,2023-09-01,5,0|1|2|3|4,True,2024-02-01
2625,medium,2023-04-01,3,0|1|2,True,2023-07-01
2626,low,2023-01-01,1,0,True,2023-02-01
2627,low,2023-06-01,4,0|1|2|3,True,2023-10-01
2628,medium,2023-08-01,9,0|1|2|3|4|5|6|7|8,True,2024-05-01
2629,low,2023-09-01,3,0|1|2,True,2023-12-01
2630,medium,2023-04-01,3,0|1|2,True,2023-07-01
2631,medium,2023-06-01,10,0|1|2|3|4|5|6|7|8|9,True,2024-04-01
2632,medium,2023-07-01,6,0|1|2|3|4|5,True,2024-01-01
2633,medium,2023-02-01,7,0|1|2|3|4|5|6,True,2023-09-01
2634,low,2023-02-01,2,0|1,True,2023-04-01
2635,medium,2023-09-01,5,0|1|2|3|4,True,2024-02-01
2636,high,2023-09-01,16,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15,True,2025-01-01
2637,medium,2023-01-01,6,0|1|2|3|4|5,True,2023-07-01
2638,medium,2023-01-01,7,0|1|2|3|4|5|6,True,2023-08-01
2639,medium,2023-05-01,4,0|1|2|3,True,2023-09-01
2640,medium,2023-09-01,3,0|1|2,True,2023-12-01
2641,low,2023-03-01,1,0,True,2023-04-01
2642,low,2023-04-01,1,0,True,2023-05-01
2643,medium,2023-04-01,8,0|1|2|3|4|5|6|7,True,2023-12-01
2644,medium,2023-08-01,5,0|1|2|3|4,True,2024-01-01
2645,low,2023-08-01,4,0|1|2|3,True,2023-12-01
2646,low,2023-02-01,1,0,True,2023-03-01
2647,high,2023-01-01,12,0|1|2|3|4|5|6|7|8|9|15|16,True,2024-06-01
2648,medium,2023-01-01,8,0|1|2|3|4|5|6|7,True,2023-09-01
2649,medium,2023-09-01,6,0|1|2|3|4|5,True,2024-03-01
2650,low,2023-02-01,1,0,True,2023-03-01
2651,medium,2023-02-01,6,0|1|2|3|4|5,True,2023-08-01
2652,medium,2023-02-01,6,0|1|2|3|4|5,True,2023-08-01
2653,medium,2023-02-01,3,0|1|2,True,2023-05-01
2654,medium,2023-06-01,7,0|1|2|3|4|5|6,True,2024-01-01
2655,medium,2023-01-01,6,0|1|2|3|4|5,True,2023-07-01
2656,low,2023-02-01,4,0|1|2|3,True,2023-06-01
2657,medium,2023-04-01,6,0|1|2|3|4|5,True,2023-10-01
2658,low,2023-06-01,2,0|1,True,2023-08-01
2659,high,2023-09-01,12,0|1|2|3|4|5|6|7|8|9|10|11,True,2024-09-01
2660,medium,2023-05-01,8,0|1|2|3|4|5|6|7,True,2024-01-01
2661,high,2023-09-01,9,0|1|2|3|4|5|6|7|8,True,2024-06-01
2662,medium,2023-08-01,5,0|1|2|3|4,True,2024-01-01
2663,low,2023-07-01,2,0|1,True,2023-09-01
2664,low,2023-01-01,3,0|1|2,True,2023-04-01
2665,low,2023-09-01,4,0|1|2|3,True,2024-01-01
2666,medium,2023-01-01,2,0|1,True,2023-03-01
2667,medium,2023-06-01,7,0|1|2|3|4|5|6,True,2024-01-01
2668,high,2023-05-01,8,0|1|2|3|4|5|6|7,True,2024-01-01
2669,low,2023-09-01,2,0|10,True,2024-08-01
2670,low,2023-07-01,1,0,True,2023-08-01
2671,medium,2023-09-01,8,0|1|2|3|4|5|13|14,True,2024-12-01
2672,high,2023-03-01,9,0|1|2|3|4|5|6|7|8,True,2023-12-01
2673,medium,2023-03-01,8,0|1|2|3|4|5|6|7,True,2023-11-01
2674,medium,2023-01-01,6,0|1|2|3|4|5,True,2023-07-01
2675,low,2023-06-01,2,0|1,True,2023-08-01
2676,low,2023-04-01,1,0,True,2023-05-01
2677,low,2023-02-01,2,0|1,True,2023-04-01
2678,medium,2023-03-01,5,0|1|2|3|4,True,2023-08-01
2679,low,2023-07-01,4,0|1|2|3,True,2023-11-01
2680,medium,2023-09-01,7,0|1|2|3|4|5|6,True,2024-04-01
2681,low,2023-07-01,2,0|1,True,2023-09-01
2682,medium,2023-01-01,11,0|1|2|3|4|5|6|7|8|15|16,True,2024-06-01
2683,medium,2023-07-01,6,0|1|2|3|4|5,True,2024-01-01
2684,low,2023-08-01,1,0,True,2023-09-01
2685,low,2023-07-01,1,0,True,2023-08-01
2686,low,2023-07-01,2,0|1,True,2023-09-01
2687,low,2023-07-01,3,0|1|2,True,2023-10-01
2688,medium,2023-08-01,4,0|1|2|3,True,2023-12-01
2689,medium,2023-05-01,9,0|1|2|3|4|5|6|7|8,True,2024-02-01
2690,medium,2023-01-01,6,0|1|2|3|4|5,True,2023-07-01
2691,medium,2023-09-01,3,0|1|2,True,2023-12-01
2692,high,2023-02-01,13,0|1|2|3|4|5|6|7|8|9|10|11|12,True,2024-03-01
2693,medium,2023-09-01,5,0|1|2|3|4,True,2024-02-01
2694,medium,2023-05-01,4,0|1|2|3,True,2023-09-01
2695,medium,2023-03-01,5,0|1|2|3|4,True,2023-08-01
2696,medium,2023-06-01,5,0|1|2|3|4,True,2023-11-01
2697,medium,2023-02-01,1,0,True,2023-03-01
2698,medium,2023-02-01,8,0|1|2|3|4|5|6|7,True,2023-10-01
2699,medium,2023-03-01,5,0|1|2|3|4,True,2023-08-01
2700,low,2023-06-01,1,0,True,2023-07-01
2701,high,2023-05-01,10,0|1|2|3|4|5|6|7|8|9,True,2024-03-01
2702,medium,2023-06-01,5,0|1|2|3|4,True,2023-11-01
2703,medium,2023-03-01,6,0|1|2|3|4|5,True,2023-09-01
2704,high,2023-04-01,10,0|1|2|3|4|5|6|7|8|9,True,2024-02-01
2705,medium,2023-03-01,4,0|1|2|3,True,2023-07-01
2706,medium,2023-04-01,2,0|1,True,2023-06-01
2707,medium,2023-09-01,6,0|1|2|3|4|5,True,2024-03-01
2708,medium,2023-01-01,5,0|1|2|3|4,True,2023-06-01
2709,medium,2023-06-01,5,0|1|2|3|4,True,2023-11-01
2710,medium,2023-03-01,6,0|1|2|3|4|5,True,2023-09-01
2711,high,2023-03-01,14,0|1|2|3|4|5|6|7|8|9|10|11|12|13,True,2024-05-01
2712,low,2023-07-01,1,0,True,2023-08-01
2713,low,2023-03-01,2,0|1,True,2023-05-01
2714,medium,2023-05-01,5,0|1|2|3|4,True,2023-10-01
2715,low,2023-01-01,3,0|1|2,True,2023-04-01
2716,low,2023-05-01,1,0,True,2023-06-01
2717,medium,2023-02-01,7,0|1|2|3|4|5|6,True,2023-09-01
2718,high,2023-02-01,7,0|1|2|3|4|5|6,True,2023-09-01
2719,low,2023-06-01,2,0|1,True,2023-08-01
2720,medium,2023-07-01,8,0|1|2|3|4|5|6|7,True,2024-03-01
2721,medium,2023-05-01,6,0|1|2|3|4|5,True,2023-11-01
2722,high,2023-05-01,8,0|1|2|3|4|5|6|7,True,2024-01-01
2723,low,2023-06-01,2,0|1,True,2023-08-01
2724,high,2023-06-01,15,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14,True,2024-09-01
2725,medium,2023-05-01,3,0|1|2,True,2023-08-01
2726,low,2023-04-01,2,0|1,True,2023-06-01
2727,low,2023-04-01,3,0|1|2,True,2023-07-01
2728,low,2023-05-01,1,0,True,2023-06-01
2729,low,2023-01-01,1,0,True,2023-02-01
2730,medium,2023-01-01,8,0|1|2|3|4|5|6|7,True,2023-09-01
2731,high,2023-04-01,10,0|1|2|3|4|5|6|7|8|9,True,2024-02-01
2732,medium,2023-06-01,4,0|1|2|3,True,2023-10-01
2733,medium,2023-01-01,5,0|1|2|3|4,True,2023-06-01
2734,medium,2023-03-01,8,0|1|2|3|4|5|6|7,True,2023-11-01
2735,medium,2023-02-01,7,0|1|2|3|4|5|6,True,2023-09-01
2736,medium,2023-05-01,7,0|1|2|3|4|5|6,True,2023-12-01
2737,high,2023-01-01,12,0|1|2|3|4|5|6|7|8|9|10|11,True,2024-01-01
2738,medium,2023-04-01,6,0|1|2|3|4|5,True,2023-10-01
2739,medium,2023-06-01,3,0|1|2,True,2023-09-01
2740,high,2023-03-01,9,0|1|2|3|4|5|6|7|8,True,2023-12-01
2741,low,2023-09-01,3,0|1|2,True,2023-12-01
2742,medium,2023-07-01,6,0|1|2|3|4|5,True,2024-01-01
2743,medium,2023-04-01,5,0|1|2|3|4,True,2023-09-01
2744,high,2023-03-01,10,0|1|2|3|4|5|6|7|8|9,True,2024-01-01
2745,medium,2023-05-01,7,0|1|2|3|4|6|7,True,2024-01-01
2746,low,2023-06-01,1,0,True,2023-07-01
2747,low,2023-08-01,1,0,True,2023-09-01
2748,low,2023-03-01,2,0|1,True,2023-05-01
2749,high,2023-05-01,15,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14,True,2024-08-01
2750,medium,2023-06-01,7,0|1|2|3|4|5|6,True,2024-01-01
2751,low,2023-09-01,3,0|1|2,True,2023-12-01
2752,medium,2023-05-01,1,0,True,2023-06-01
2753,medium,2023-01-01,8,0|1|2|3|4|5|6|7,True,2023-09-01
2754,low,2023-07-01,3,0|1|2,True,2023-10-01
2755,medium,2023-05-01,7,0|1|2|3|4|5|6,True,2023-12-01
2756,low,2023-06-01,4,0|1|2|3,True,2023-10-01
2757,low,2023-07-01,4,0|1|2|3,True,2023-11-01
2758,low,2023-06-01,1,0,True,2023-07-01
2759,medium,2023-07-01,8,0|1|2|3|4|5|6|7,True,2024-03-01
2760,low,2023-06-01,3,0|1|2,True,2023-09-01
2761,medium,2023-03-01,4,0|1|2|3,True,2023-07-01
2762,medium,2023-01-01,5,0|1|2|3|4,True,2023-06-01
2763,medium,2023-04-01,9,0|1|2|3|4|5|6|7|8,True,2024-01-01
2764,low,2023-03-01,1,0,True,2023-04-01
2765,low,2023-01-01,1,0,True,2023-02-01
2766,medium,2023-06-01,7,0|1|2|3|4|5|6,True,2024-01-01
2767,medium,2023-08-01,6,0|1|2|3|4|5,True,2024-02-01
2768,medium,2023-07-01,6,0|1|2|3|4|5,True,2024-01-01
2769,medium,2023-06-01,3,0|1|2,True,2023-09-01
2770,high,2023-06-01,12,0|1|2|3|4|5|6|7|8|9|10|11,True,2024-06-01
2771,medium,2023-09-01,5,0|1|2|3|4,True,2024-02-01
2772,low,2023-02-01,4,0|1|2|3,True,2023-06-01
2773,medium,2023-01-01,6,0|1|2|3|4|5,True,2023-07-01
2774,medium,2023-04-01,8,0|1|2|3|4|5|6|7,True,2023-12-01
2775,medium,2023-06-01,6,0|1|2|3|4|5,True,2023-12-01
2776,low,2023-09-01,3,0|1|2,True,2023-12-01
2777,medium,2023-07-01,8,0|1|2|3|4|5|6|7,True,2024-03-01
2778,medium,2023-04-01,7,0|1|2|3|4|5|6,True,2023-11-01
2779,high,2023-09-01,12,0|1|2|3|4|5|6|7|8|9|10|14,True,2024-12-01
2780,low,2023-08-01,3,0|1|2,True,2023-11-01
2781,medium,2023-01-01,8,0|1|2|3|4|5|6|7,True,2023-09-01
2782,medium,2023-07-01,2,0|1,True,2023-09-01
2783,medium,2023-08-01,4,0|1|2|3,True,2023-12-01
2784,medium,2023-02-01,9,0|1|2|3|4|5|6|7|8,True,2023-11-01
2785,high,2023-05-01,11,0|1|2|3|4|5|6|7|8|9|10,True,2024-04-01
2786,medium,2023-04-01,4,0|1|2|3,True,2023-08-01
2787,low,2023-09-01,1,0,True,2023-10-01
2788,medium,2023-03-01,3,0|1|2,True,2023-06-01
2789,medium,2023-02-01,8,0|1|2|3|4|5|6|7,True,2023-10-01
2790,medium,2023-08-01,9,0|1|2|3|4|5|6|7|8,True,2024-05-01
2791,high,2023-09-01,11,0|1|2|3|4|5|6|7|8|9|10,True,2024-08-01
2792,medium,2023-03-01,6,0|1|2|3|16|17,False,
2793,medium,2023-07-01,6,0|1|2|3|4|5,True,2024-01-01
2794,medium,2023-09-01,6,0|1|2|3|4|5,True,2024-03-01
2795,medium,2023-02-01,2,0|1,True,2023-04-01
2796,medium,2023-02-01,5,0|1|2|3|4,True,2023-07-01
2797,medium,2023-08-01,4,0|1|2|3,True,2023-12-01
2798,medium,2023-07-01,6,0|1|2|3|4|5,True,2024-01-01
2799,low,2023-07-01,4,0|1|2|3,True,2023-11-01
2800,medium,2023-02-01,6,0|1|2|3|4|5,True,2023-08-01
2801,medium,2023-03-01,7,0|1|2|3|4|5|6,True,2023-10-01
2802,medium,2023-06-01,6,0|1|2|3|4|5,True,2023-12-01
2803,low,2023-04-01,2,0|1,True,2023-06-01
2804,medium,2023-04-01,5,0|1|2|3|4,True,2023-09-01
2805,low,2023-03-01,1,0,True,2023-04-01
2806,medium,2023-04-01,1,0,True,2023-05-01
2807,low,2023-05-01,3,0|1|2,True,2023-08-01
2808,medium,2023-01-01,5,0|1|2|3|5,True,2023-07-01
2809,low,2023-09-01,3,0|1|2,True,2023-12-01
2810,medium,2023-06-01,3,0|1|2,True,2023-09-01
2811,medium,2023-04-01,4,0|1|2|3,True,2023-08-01
2812,low,2023-04-01,2,0|1,True,2023-06-01
2813,medium,2023-02-01,7,0|1|2|3|4|5|6,True,2023-09-01
2814,low,2023-07-01,4,0|1|2|3,True,2023-11-01
2815,low,2023-01-01,1,0,True,2023-02-01
2816,medium,2023-08-01,6,0|1|2|3|4|5,True,2024-02-01
2817,medium,2023-04-01,3,0|1|2,True,2023-07-01
2818,high,2023-09-01,14,0|1|2|3|4|5|6|7|8|9|10|11|12|13,True,2024-11-01
2819,low,2023-05-01,2,0|1,True,2023-07-01
2820,medium,2023-04-01,3,0|1|2,True,2023-07-01
2821,medium,2023-07-01,3,0|1|2,True,2023-10-01
2822,low,2023-09-01,3,0|1|2,True,2023-12-01
2823,medium,2023-02-01,6,0|1|2|3|4|5,True,2023-08-01
2824,medium,2023-03-01,3,0|1|2,True,2023-06-01
2825,low,2023-05-01,1,0,True,2023-06-01
2826,high,2023-06-01,11,0|1|2|3|4|5|6|7|8|9|10,True,2024-05-01
2827,medium,2023-07-01,7,0|1|2|3|4|5|6,True,2024-02-01
2828,high,2023-04-01,11,0|1|2|3|4|5|6|7|8|9|10,True,2024-03-01
2829,medium,2023-03-01,6,0|1|2|3|4|5,True,2023-09-01
2830,low,2023-01-01,1,0,True,2023-02-01
2831,medium,2023-04-01,4,0|1|2|3,True,2023-08-01
2832,medium,2023-03-01,3,0|1|2,True,2023-06-01
2833,medium,2023-09-01,3,0|1|2,True,2023-12-01
2834,low,2023-03-01,2,0|1,True,2023-05-01
2835,low,2023-04-01,1,0,True,2023-05-01
2836,high,2023-02-01,12,0|1|2|3|4|5|6|7|8|9|10|11,True,2024-02-01
2837,low,2023-04-01,1,0,True,2023-05-01
2838,medium,2023-01-01,5,0|1|2|3|4,True,2023-06-01
2839,medium,2023-05-01,7,0|1|2|3|4|5|6,True,2023-12-01
2840,medium,2023-07-01,4,0|1|2|3,True,2023-11-01
2841,medium,2023-08-01,6,0|1|2|3|4|5,True,2024-02-01
2842,low,2023-02-01,1,0,True,2023-03-01
2843,medium,2023-03-01,6,0|1|2|3|4|5,True,2023-09-01
2844,low,2023-09-01,1,0,True,2023-10-01
2845,medium,2023-07-01,4,0|1|2|3,True,2023-11-01
2846,medium,2023-05-01,5,0|1|2|3|4,True,2023-10-01
2847,medium,2023-06-01,3,0|1|2,True,2023-09-01
2848,medium,2023-08-01,7,0|1|2|3|4|5|6,True,2024-03-01
2849,medium,2023-06-01,9,0|1|2|3|4|5|6|7|8,True,2024-03-01
2850,medium,2023-05-01,7,0|1|2|3|4|5|6,True,2023-12-01
2851,medium,2023-03-01,5,0|1|2|3|4,True,2023-08-01
2852,medium,2023-01-01,6,0|1|2|3|4|5,True,2023-07-01
2853,low,2023-04-01,3,0|1|2,True,2023-07-01
2854,medium,2023-03-01,2,0|1,True,2023-05-01
2855,low,2023-01-01,2,0|1,True,2023-03-01
2856,medium,2023-01-01,4,0|1|2|3,True,2023-05-01
2857,medium,2023-01-01,2,0|1,True,2023-03-01
2858,high,2023-03-01,13,0|1|2|3|4|5|6|7|8|9|10|11|12,True,2024-04-01
2859,high,2023-02-01,13,0|1|2|3|4|5|6|7|8|9|10|11|12,True,2024-03-01
2860,low,2023-02-01,4,0|1|2|3,True,2023-06-01
2861,medium,2023-03-01,5,0|1|2|3|4,True,2023-08-01
2862,medium,2023-09-01,9,0|1|2|3|4|5|6|10|11,True,2024-09-01
2863,medium,2023-09-01,6,0|1|2|3|4|13,True,2024-11-01
2864,low,2023-06-01,1,0,True,2023-07-01
2865,low,2023-04-01,3,0|1|2,True,2023-07-01
2866,high,2023-08-01,10,0|1|2|3|4|5|6|7|8|9,True,2024-06-01
2867,low,2023-03-01,3,0|1|2,True,2023-06-01
2868,low,2023-04-01,1,0,True,2023-05-01
2869,high,2023-03-01,8,0|1|2|3|4|5|6|7,True,2023-11-01
2870,medium,2023-01-01,4,0|1|2|3,True,2023-05-01
2871,medium,2023-04-01,5,0|1|2|3|4,True,2023-09-01
2872,medium,2023-01-01,2,0|1,True,2023-03-01
2873,low,2023-04-01,3,0|1|2,True,2023-07-01
2874,high,2023-02-01,13,0|1|2|3|4|5|6|7|8|9|10|11|12,True,2024-03-01
2875,low,2023-05-01,4,0|1|2|3,True,2023-09-01
2876,medium,2023-09-01,5,0|1|2|3|4,True,2024-02-01
2877,low,2023-01-01,1,0,True,2023-02-01
2878,medium,2023-06-01,8,0|1|2|3|4|5|6|7,True,2024-02-01
2879,low,2023-04-01,3,0|1|2,True,2023-07-01
2880,medium,2023-04-01,5,0|1|2|3|4,True,2023-09-01
2881,medium,2023-05-01,3,0|1|2,True,2023-08-01
2882,medium,2023-09-01,2,0|1,True,2023-11-01
